wave_id,step,sim_time,respondent,question_type,target_j,target,value,is_fail_safe
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,John Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Klaus Mueller,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Rajiv Patel,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Sam Moore,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Tom Moreno,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Adam Smith,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Abigail Chen,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Carlos Gomez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Giorgio Rossi,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Jennifer Moore,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,John Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Rajiv Patel,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Ryan Park,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Sam Moore,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Tamara Taylor,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Tom Moreno,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Arthur Burton,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Abigail Chen,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Adam Smith,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Francisco Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,John Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Klaus Mueller,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Latoya Williams,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Mei Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Ryan Park,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Ayesha Khan,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Abigail Chen,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Eddy Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,John Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Klaus Mueller,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Rajiv Patel,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Sam Moore,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Tamara Taylor,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Tom Moreno,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Wolfgang Schulz,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carlos Gomez,Yuriko Yamamoto,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Abigail Chen,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Carlos Gomez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,John Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Sam Moore,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Tamara Taylor,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Tom Moreno,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Carmen Ortiz,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Abigail Chen,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Carlos Gomez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,John Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Mei Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Rajiv Patel,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Eddy Lin,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Carlos Gomez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Giorgio Rossi,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Jennifer Moore,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,John Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Mei Lin,,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Sam Moore,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Tamara Taylor,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Tom Moreno,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Wolfgang Schulz,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Francisco Lopez,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Abigail Chen,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Carlos Gomez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,John Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Klaus Mueller,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Latoya Williams,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Rajiv Patel,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Ryan Park,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Sam Moore,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Tamara Taylor,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Giorgio Rossi,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Jane Moreno,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,John Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Klaus Mueller,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Rajiv Patel,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Ryan Park,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Hailey Johnson,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Abigail Chen,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Carlos Gomez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Giorgio Rossi,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,John Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Mei Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Tamara Taylor,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Isabella Rodriguez,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Abigail Chen,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Adam Smith,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Francisco Lopez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Arthur Burton,micro_tie_interaction,Jane Moreno,John Lin,1,0
