wave_id,step,sim_time,respondent,question_type,target_j,target,value,is_fail_safe
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Latoya Williams,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Mei Lin,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Latoya Williams,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Maria Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Rajiv Patel,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Latoya Williams,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Ryan Park,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Latoya Williams,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Maria Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_interaction,Wolfgang Schulz,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Francisco Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Latoya Williams,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Abigail Chen,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Francisco Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Latoya Williams,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Arthur Burton,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Latoya Williams,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ayesha Khan,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Latoya Williams,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Maria Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Carlos Gomez,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Latoya Williams,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Francisco Lopez,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Latoya Williams,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Giorgio Rossi,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Francisco Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Latoya Williams,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Hailey Johnson,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Latoya Williams,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Maria Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Isabella Rodriguez,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Latoya Williams,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Klaus Mueller,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Maria Lopez,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Latoya Williams,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Arthur Burton,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Latoya Williams,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Maria Lopez,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Latoya Williams,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Maria Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Rajiv Patel,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Mei Lin,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Hailey Johnson,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Isabella Rodriguez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Klaus Mueller,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Latoya Williams,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Maria Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Mei Lin,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Ryan Park,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Rajiv Patel,Wolfgang Schulz,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ryan Park,Abigail Chen,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ryan Park,Arthur Burton,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ryan Park,Ayesha Khan,1,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ryan Park,Carlos Gomez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ryan Park,Francisco Lopez,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ryan Park,Giorgio Rossi,0,0
t600,600,2026-02-13 09:40:00,Ayesha Khan,micro_tie_social,Ryan Park,Hailey Johnson,0,0
